gene_id	HVG_rank	gene_name
ENSG00000261363	13539	AC106745.1
ENSG00000261364	13041	AC063923.2
ENSG00000261371	866	PECAM1
ENSG00000261373	12761	VPS9D1-AS1
ENSG00000261386	13538	AC027682.4
ENSG00000261400	10530	AC011525.1
ENSG00000261402	8490	AL591222.1
ENSG00000261404	10672	AC138627.1
ENSG00000261420	10442	AL022069.1
ENSG00000261423	10471	TMEM202-AS1
ENSG00000261433	12052	AC002347.1
ENSG00000261436	9872	AC009081.2
ENSG00000261441	11320	AC124068.2
ENSG00000261451	9285	AC104964.3
ENSG00000261455	4357	LINC01003
ENSG00000261462	8695	AC004023.1
ENSG00000261466	14051	AC136944.4
ENSG00000261468	13648	AC096921.2
ENSG00000261474	8463	AC026471.4
ENSG00000261478	7625	AC013391.3
ENSG00000261481	9690	AC022167.4
ENSG00000261485	6972	PAN3-AS1
ENSG00000261490	11504	AC005674.2
ENSG00000261502	10704	AC040174.1
ENSG00000261512	9048	AC092368.3
ENSG00000261513	13027	AC009097.4
ENSG00000261514	12789	LINC01976
ENSG00000261519	7026	AC010542.4
ENSG00000261520	11760	DLGAP1-AS5
ENSG00000261529	11357	AC100774.1
ENSG00000261532	12264	AC009065.7
ENSG00000261534	2534	AL596244.1
ENSG00000261541	12932	AC138915.3
ENSG00000261570	11379	AC073878.1
ENSG00000261584	6478	AL513548.1
ENSG00000261592	9951	AC010531.3
ENSG00000261594	8111	TPBGL
ENSG00000261600	10322	AC233266.2
ENSG00000261602	10336	AC092115.2
ENSG00000261604	6236	AC114947.2
ENSG00000261609	7642	GAN
ENSG00000261610	9333	AP000265.1
ENSG00000261613	5927	AC093525.6
ENSG00000261615	10157	LINC01858
ENSG00000261616	8825	AC036108.3
ENSG00000261618	11567	LINC02605
ENSG00000261641	10610	AL031600.3
ENSG00000261649	13217	GOLGA6L7
ENSG00000261653	9272	AC092337.1
ENSG00000261654	11311	AL360270.2
ENSG00000261659	11384	Z92544.2
ENSG00000261663	9451	AC009065.8
ENSG00000261669	13587	AC008731.1
ENSG00000261670	9844	AC012213.2
ENSG00000261671	10563	AL158211.1
ENSG00000261678	1406	SCRT1
ENSG00000261684	11606	AC018362.1
ENSG00000261687	11611	AC068724.1
ENSG00000261696	8105	AL353732.1
ENSG00000261701	5370	HPR
ENSG00000261703	11104	LINC02168
ENSG00000261706	9476	LINC00165
ENSG00000261710	6721	AC104417.2
ENSG00000261730	12111	AL034346.1
ENSG00000261734	9374	AC116096.1
ENSG00000261739	10187	GOLGA8S
ENSG00000261754	11561	AC008555.1
ENSG00000261758	9313	AC117382.2
ENSG00000261759	9092	AC099518.5
ENSG00000261765	13383	AC009127.1
ENSG00000261770	11389	AC006504.1
ENSG00000261786	5243	AC006058.1
ENSG00000261794	9501	GOLGA8H
ENSG00000261795	13518	AC093627.7
ENSG00000261797	11213	AC073878.2
ENSG00000261798	9503	AL033527.3
ENSG00000261815	12661	AC044798.2
ENSG00000261824	3383	LINC00662
ENSG00000261829	4633	AC009407.1
ENSG00000261837	12713	AC046158.2
ENSG00000261839	12657	AL358933.1
ENSG00000261840	9820	AC093249.6
ENSG00000261842	9986	AC073314.1
ENSG00000261845	13423	AC124283.1
ENSG00000261848	11630	AC090282.1
ENSG00000261857	11792	MIA
ENSG00000261873	13368	SMIM36
ENSG00000261879	8279	AC087500.1
ENSG00000261888	7941	AC144831.1
ENSG00000261889	5843	AC108134.2
ENSG00000261916	7846	AC027796.1
ENSG00000261934	11271	PCDHGA9
ENSG00000261938	13699	AC006111.1
ENSG00000261971	8057	MMP25-AS1
ENSG00000261976	13797	AC091062.1
ENSG00000261997	8572	AC007336.1
ENSG00000262003	10355	AC087392.1
ENSG00000262038	13822	AC007599.2
ENSG00000262049	7458	AC139530.1
ENSG00000262061	6227	AC129507.1
ENSG00000262075	9214	AC174065.1
ENSG00000262097	6744	LINC02185
ENSG00000262119	9587	AL079343.1
ENSG00000262160	11591	AC020978.5
ENSG00000262165	4368	AC233723.1
ENSG00000262172	13858	AC116025.2
ENSG00000262180	13811	OCLM
ENSG00000262185	9001	AC005736.1
ENSG00000262188	6718	LINC01978
ENSG00000262202	9661	AC007952.4
ENSG00000262209	9194	PCDHGB3
ENSG00000262211	13599	AC008914.1
ENSG00000262223	6255	AC110285.1
ENSG00000262246	5392	CORO7
ENSG00000262265	9577	AC002558.3
ENSG00000262312	11007	AC004494.1
ENSG00000262358	11728	AC116914.1
ENSG00000262362	12970	AC004233.1
ENSG00000262370	11153	AC108134.3
ENSG00000262380	7674	AC026401.2
ENSG00000262420	9972	AC007613.1
ENSG00000262434	13403	AC087392.4
ENSG00000262454	5329	MIR193BHG
ENSG00000262468	12734	LINC01569
ENSG00000262482	11258	AC004034.1
ENSG00000262484	6976	CCER2
ENSG00000262514	12443	AC020978.6
ENSG00000262528	13455	AL022341.2
ENSG00000262533	10203	AC090617.3
ENSG00000262543	12516	SMIM28
ENSG00000262576	11857	PCDHGA4
ENSG00000262652	12286	AC124283.3
ENSG00000262655	1123	SPON1
ENSG00000262668	11160	AJ003147.2
ENSG00000262692	12947	AC116914.2
ENSG00000262728	8247	AC123768.3
ENSG00000262772	9460	LINC01977
ENSG00000262823	14084	AC127521.1
ENSG00000262831	9823	AC145207.3
ENSG00000262873	8749	AC127496.5
ENSG00000262879	2358	AC005670.3
ENSG00000262903	9968	AC027796.4
ENSG00000262920	13453	AC129507.4
ENSG00000262967	4893	AC005921.2
ENSG00000262999	13872	AC099489.3
ENSG00000263033	8683	AC007220.1
ENSG00000263041	14002	AL513324.1
ENSG00000263069	7873	RNF213-AS1
ENSG00000263120	8355	AC004584.3
ENSG00000263146	2347	LINC01896
ENSG00000263155	13321	MYZAP
ENSG00000263171	13056	AC026954.3
ENSG00000263235	8965	AC006111.2
ENSG00000263237	12960	AC106796.1
ENSG00000263257	10801	AC040173.1
ENSG00000263276	11646	AC020978.7
ENSG00000263280	12039	AC003965.1
ENSG00000263327	6909	TAPT1-AS1
ENSG00000263331	13167	AC008551.1
ENSG00000263335	5724	AF001548.2
ENSG00000263353	11806	PPIAL4A
ENSG00000263400	6417	TMEM220-AS1
ENSG00000263477	13825	AC104982.2
ENSG00000263485	13128	AC004147.1
ENSG00000263531	11428	AC130324.1
ENSG00000263551	12931	AP000829.1
ENSG00000263603	8857	AC127024.2
ENSG00000263677	9204	AC012588.1
ENSG00000263727	8728	AP001178.1
ENSG00000263731	3505	AC145207.5
ENSG00000263745	13427	AP005230.1
ENSG00000263753	3690	LINC00667
ENSG00000263766	13254	AC025682.1
ENSG00000263821	14001	AP005121.2
ENSG00000263823	9384	AC009831.1
ENSG00000263916	12779	AC100778.2
ENSG00000263956	3269	NBPF11
ENSG00000263970	9987	AP001094.1
ENSG00000263986	11814	AC087393.2
ENSG00000263990	10363	AC004253.1
ENSG00000264016	11633	AC015908.3
ENSG00000264078	12235	AC114488.3
ENSG00000264107	11477	AC138207.2
ENSG00000264112	6715	AC015813.1
ENSG00000264151	6318	AC090403.1
ENSG00000264196	13597	AC011120.1
ENSG00000264207	9020	AC239868.1
ENSG00000264215	8124	AC126365.1
ENSG00000264235	8984	AP005329.1
ENSG00000264247	11841	LINC00909
ENSG00000264340	12812	AC009704.1
ENSG00000264404	11918	LINC02675
ENSG00000264421	12369	AC007448.3
ENSG00000264449	12476	AP001021.1
ENSG00000264456	12074	AC138207.4
ENSG00000264514	13297	AP000915.1
ENSG00000264515	12852	AC011474.1
ENSG00000264522	622	OTUD7B
ENSG00000264558	13782	AC015674.1
ENSG00000264577	8622	AC010761.1
ENSG00000264589	8729	MAPT-AS1
ENSG00000264596	11974	AP000897.1
ENSG00000264635	12422	AP001020.2
ENSG00000264672	8752	SEPTIN4-AS1
ENSG00000264707	13061	L3MBTL4-AS1
ENSG00000264727	10487	AC005725.1
ENSG00000264729	12900	AC022596.1
ENSG00000264754	12274	AC110921.1
ENSG00000264808	12722	AC068025.1
ENSG00000264812	10523	AC132938.2
ENSG00000264853	12667	AC011933.2
ENSG00000264880	11022	AP005901.2
ENSG00000264895	5648	AC006141.1
ENSG00000264920	5413	AC018521.5
ENSG00000264954	10962	PRR29-AS1
ENSG00000264956	12803	AC138761.1
ENSG00000264964	11399	AP001033.1
ENSG00000265010	11682	AC087301.1
ENSG00000265096	9854	C1QTNF1-AS1
ENSG00000265107	7265	GJA5
ENSG00000265113	9725	AC026474.1
ENSG00000265115	13656	AC011824.1
ENSG00000265126	10128	AC004448.3
ENSG00000265142	12934	MIR133A1HG
ENSG00000265168	8048	AC005726.4
ENSG00000265179	10331	AP000894.2
ENSG00000265194	9886	AL359922.2
ENSG00000265217	13479	AC090358.1
ENSG00000265218	7393	AC103810.2
ENSG00000265380	9631	AC079070.1
ENSG00000265393	11205	AC084125.4
ENSG00000265401	11726	AC093484.3
ENSG00000265458	12233	AC132938.3
ENSG00000265485	8551	LINC01915
ENSG00000265491	2429	RNF115
ENSG00000265494	13606	AC005304.2
ENSG00000265618	10662	AC002094.2
ENSG00000265625	12169	AC104564.5
ENSG00000265702	10105	AC005821.1
ENSG00000265739	9455	AC104984.3
ENSG00000265749	14008	AC135178.4
ENSG00000265750	8344	AC090772.3
ENSG00000265763	902	ZNF488
ENSG00000265775	10763	AC004147.5
ENSG00000265800	8758	AC022211.3
ENSG00000265817	4885	FSBP
ENSG00000265888	9046	DSCAS
ENSG00000265907	11327	AP000919.2
ENSG00000265912	11098	AC037487.1
ENSG00000265967	8948	AC100830.3
ENSG00000265972	533	TXNIP
ENSG00000266028	2819	SRGAP2
ENSG00000266074	6044	BAHCC1
ENSG00000266173	9181	STRADA
ENSG00000266213	13839	AC107892.1
ENSG00000266237	8187	AC121320.1
ENSG00000266256	11546	LINC00683
ENSG00000266290	13528	AC015813.3
ENSG00000266338	12392	NBPF15
ENSG00000266340	12645	AC138207.7
ENSG00000266357	11512	LINC02074
ENSG00000266368	9444	AC005410.2
ENSG00000266369	10602	AC090774.2
ENSG00000266371	6287	AC079915.1
ENSG00000266378	7069	AC005224.2
ENSG00000266385	7515	AC005899.5
ENSG00000266402	556	SNHG25
ENSG00000266489	13660	AC007922.3
ENSG00000266495	11982	AC011731.1
ENSG00000266538	7287	AC005838.2
ENSG00000266680	9646	AL135905.1
ENSG00000266714	2578	MYO15B
ENSG00000266718	7191	AC079336.5
ENSG00000266783	12288	AP005136.3
ENSG00000266839	13181	AC008088.1
ENSG00000266844	239	AC093330.1
ENSG00000266872	13953	AC015688.6
ENSG00000266896	10323	AL354892.3
ENSG00000266897	12009	AC005546.1
ENSG00000266904	10364	LINC00663
ENSG00000266916	5404	ZNF793-AS1
ENSG00000266933	13673	AC005775.1
ENSG00000266934	13212	AC005746.1
ENSG00000266964	546	FXYD1
ENSG00000266969	8488	AP002449.1
ENSG00000266970	11493	AC061992.2
ENSG00000266973	13378	AC092296.1
ENSG00000266975	10139	FARSA-AS1
ENSG00000266979	13330	LINC01180
ENSG00000266990	12358	AC004528.1
ENSG00000267002	4690	AC060780.1
ENSG00000267014	5956	LINC01532
ENSG00000267015	13857	AC023090.1
ENSG00000267040	8590	AC027097.1
ENSG00000267041	9101	ZNF850
ENSG00000267042	8067	AC100793.2
ENSG00000267058	7838	AC006213.2
ENSG00000267060	12054	PTGES3L
ENSG00000267062	8231	AC018761.2
ENSG00000267065	8576	LINC02080
ENSG00000267079	10785	AP001269.2
ENSG00000267096	8906	AC008735.1
ENSG00000267097	10188	SLC14A2-AS1
ENSG00000267100	3689	ILF3-DT
ENSG00000267106	5244	ZNF561-AS1
ENSG00000267107	3449	PCAT19
ENSG00000267112	13052	AC098848.1
ENSG00000267114	9502	AC011481.1
ENSG00000267121	7464	AC008105.3
ENSG00000267122	10385	AC004490.1
ENSG00000267123	10831	SCAT1
ENSG00000267124	13580	AC016588.1
ENSG00000267127	7630	AC090360.1
ENSG00000267128	7142	RNF157-AS1
ENSG00000267146	9254	AC012301.1
ENSG00000267152	5814	AC093227.1
ENSG00000267160	7176	AC091152.2
ENSG00000267165	9337	CHMP1B-AS1
ENSG00000267169	7609	AC022098.1
ENSG00000267191	8764	AC006213.3
ENSG00000267193	10685	AC023421.2
ENSG00000267198	9138	AC091132.4
ENSG00000267199	7099	AP001029.2
ENSG00000267205	8734	AC005954.2
ENSG00000267207	7854	AC005884.1
ENSG00000267222	6238	AC107993.1
ENSG00000267223	12023	AC005597.1
ENSG00000267239	11862	AP001198.1
ENSG00000267248	7530	AC025048.2
ENSG00000267249	7887	AP005482.3
ENSG00000267250	13866	AC011591.1
ENSG00000267270	11438	PARD6G-AS1
ENSG00000267272	5988	LINC01140
ENSG00000267274	12522	AC008770.3
ENSG00000267277	10210	AC024575.1
ENSG00000267279	9311	AC090409.1
ENSG00000267280	5263	TBX2-AS1
ENSG00000267282	13358	AC011481.2
ENSG00000267283	8831	AC005306.1
ENSG00000267287	7903	AC068473.3
ENSG00000267296	10871	CEBPA-DT
ENSG00000267302	8549	RNFT1-DT
ENSG00000267308	12592	LINC01764
ENSG00000267309	10911	AC092295.2
ENSG00000267311	9741	AC007673.1
ENSG00000267317	10994	AC027307.2
ENSG00000267321	3387	SNHG30
ENSG00000267322	9954	SNHG22
ENSG00000267325	8106	LINC01415
ENSG00000267328	13289	AC002398.2
ENSG00000267339	7225	LINC00906
ENSG00000267342	12406	AC087289.2
ENSG00000267348	12876	GEMIN7-AS1
ENSG00000267364	13419	AC022706.1
ENSG00000267365	6639	KCNJ2-AS1
ENSG00000267368	1947	UPK3BL1
ENSG00000267374	10708	MIR924HG
ENSG00000267387	10689	AC020931.1
ENSG00000267391	9946	MIR122HG
ENSG00000267395	10654	DM1-AS
ENSG00000267401	13509	AC090621.1
ENSG00000267412	9448	AC092068.2
ENSG00000267414	11071	AC120049.1
ENSG00000267420	13342	AC007993.2
ENSG00000267423	12095	AC005616.1
ENSG00000267424	10861	AC020934.1
ENSG00000267432	982	DNAH17-AS1
ENSG00000267440	12551	LINC02594
ENSG00000267446	13576	AC003070.2
ENSG00000267448	9513	AC010649.1
ENSG00000267449	12801	AC005884.2
ENSG00000267452	10309	LINC02073
ENSG00000267454	4560	ZNF582-AS1
ENSG00000267458	7795	AC092069.1
ENSG00000267462	12211	AC090377.1
ENSG00000267467	11245	APOC4
ENSG00000267469	4450	AC005944.1
ENSG00000267470	6915	ZNF571-AS1
ENSG00000267474	12496	AC008569.2
ENSG00000267484	10617	AC027319.1
ENSG00000267489	13233	LINC01837
ENSG00000267506	11491	AC021683.2
ENSG00000267508	9616	ZNF285
ENSG00000267512	13642	AC011446.1
ENSG00000267519	4013	AC020916.1
ENSG00000267530	9656	LINC01836
ENSG00000267532	4015	MIR497HG
ENSG00000267547	6547	AC060766.4
ENSG00000267555	12340	AC008805.2
ENSG00000267559	10237	AL158154.3
ENSG00000267568	11146	AC016168.2
ENSG00000267576	13214	AC011472.3
ENSG00000267586	9457	LINC00907
ENSG00000267601	12558	AC022966.1
ENSG00000267604	11915	AC003098.1
ENSG00000267606	12409	AC006116.9
ENSG00000267607	13974	AC011511.5
ENSG00000267615	13536	AC087289.4
ENSG00000267626	13980	AC002115.1
ENSG00000267628	1600	AC104423.1
ENSG00000267632	6973	AC067852.3
ENSG00000267637	8540	AC040904.1
ENSG00000267649	9776	AC010327.5
ENSG00000267650	9230	AC008742.1
ENSG00000267655	7780	AC125437.1
ENSG00000267658	12305	AC099811.3
ENSG00000267672	7060	AC010632.2
ENSG00000267680	5066	ZNF224
ENSG00000267690	9474	LDLRAD4-AS1
ENSG00000267707	9143	AC015961.2
ENSG00000267719	10189	LINC02078
ENSG00000267723	12996	AC011509.2
ENSG00000267724	12877	AC012254.3
ENSG00000267731	9015	AC005332.2
ENSG00000267737	9701	AC087645.2
ENSG00000267749	8464	AC092068.3
ENSG00000267750	8911	RUNDC3A-AS1
ENSG00000267755	13279	AC005329.2
ENSG00000267757	12714	EML2-AS1
ENSG00000267765	13719	AC100793.3
ENSG00000267779	8913	LINC01533
ENSG00000267782	9107	AC022916.4
ENSG00000267784	12758	AC010680.1
ENSG00000267787	7222	AC027097.2
ENSG00000267808	10942	AC018755.1
ENSG00000267811	11703	AP001160.2
ENSG00000267815	10865	AC008655.1
ENSG00000267834	10876	AL592211.1
ENSG00000267838	8661	AC245884.8
ENSG00000267852	11943	AC119396.2
ENSG00000267858	7729	MZF1-AS1
ENSG00000267868	7637	AL356740.1
ENSG00000267872	11191	AC073539.1
ENSG00000267879	12811	AC011483.1
ENSG00000267882	8323	AL031666.2
ENSG00000267886	11140	AC074135.1
ENSG00000267892	6851	AC022144.1
ENSG00000267904	8232	AC024075.1
ENSG00000267939	8441	AC008946.1
ENSG00000267940	10514	AC022762.2
ENSG00000267968	14010	AC011523.1
ENSG00000267980	9415	AC007292.1
ENSG00000267984	10939	AC008750.4
ENSG00000268001	9798	CARD8-AS1
ENSG00000268006	7647	PTOV1-AS1
ENSG00000268027	8797	AC243960.1
ENSG00000268030	10029	AC005253.1
ENSG00000268038	13949	LINC01785
ENSG00000268041	8228	ERFL
ENSG00000268043	3051	NBPF12
ENSG00000268050	12774	AL158151.3
ENSG00000268055	11487	AC067969.1
ENSG00000268061	6050	NAPA-AS1
ENSG00000268066	9437	FMR1-AS1
ENSG00000268069	4072	AC004466.1
ENSG00000268093	13969	AC022154.1
ENSG00000268095	12648	ZNF649-AS1
ENSG00000268119	8385	AC010615.2
ENSG00000268170	10661	AC073342.2
ENSG00000268182	3579	SMIM17
ENSG00000268189	12207	AC005785.1
ENSG00000268205	1430	AC005261.1
ENSG00000268218	9759	AC137932.3
ENSG00000268288	8223	AL589765.5
ENSG00000268350	11112	FAM156A
ENSG00000268362	7559	AC092279.1
ENSG00000268375	13016	AC010325.2
ENSG00000268388	7356	FENDRR
ENSG00000268401	12162	AC007785.3
ENSG00000268416	13426	AC010329.1
ENSG00000268423	13308	AC093503.1
ENSG00000268460	11924	AC006262.1
ENSG00000268471	7536	MIR4453HG
ENSG00000268496	5018	AC245884.9
ENSG00000268516	4172	AC020915.2
ENSG00000268518	6745	AC020909.2
ENSG00000268531	11548	AC060814.3
ENSG00000268628	11935	AL121761.1
ENSG00000268635	12339	AP003680.1
ENSG00000268654	6710	MIMT1
ENSG00000268658	9508	LINC00664
ENSG00000268673	8383	AC004597.1
ENSG00000268683	11645	AC020910.2
ENSG00000268707	11581	AL158151.4
ENSG00000268713	12008	AC005261.3
ENSG00000268738	14027	HSFX2
ENSG00000268798	9912	AC027307.3
ENSG00000268818	13447	AL049747.1
ENSG00000268858	10003	AL118506.1
ENSG00000268895	6172	A1BG-AS1
ENSG00000268938	9544	AC005387.1
ENSG00000268940	10327	CT45A1
ENSG00000268945	12976	AC010422.2
ENSG00000268964	13928	ERVV-2
ENSG00000268970	11898	AC022150.2
ENSG00000268981	11509	AC024563.1
ENSG00000269019	8446	HOMER3-AS1
ENSG00000269028	3	MTRNR2L12
ENSG00000269038	11154	AP001462.1
ENSG00000269044	3748	AC024075.2
ENSG00000269053	13999	AC010319.3
ENSG00000269067	13814	ZNF728
ENSG00000269086	12753	AC008555.2
ENSG00000269096	9665	CT45A3
ENSG00000269113	10256	TRABD2B
ENSG00000269125	12791	AL137002.1
ENSG00000269148	11950	AC092301.1
ENSG00000269151	10600	AC007193.3
ENSG00000269161	12684	AC010618.2
ENSG00000269186	13878	LINC01082
ENSG00000269189	11074	AL445223.1
ENSG00000269194	7901	AC006942.1
ENSG00000269235	10615	ZNF350-AS1
ENSG00000269243	12912	AC008894.2
ENSG00000269246	8856	AC011445.2
ENSG00000269292	8504	AC093503.2
ENSG00000269293	2194	ZSCAN16-AS1
ENSG00000269313	7589	MAGIX
ENSG00000269318	11661	AC007292.2
ENSG00000269335	12144	IKBKG
ENSG00000269343	7027	ZNF587B
ENSG00000269353	9600	AC092071.1
ENSG00000269376	7652	AL356740.3
ENSG00000269386	3471	RAB11B-AS1
ENSG00000269397	7683	AC011503.2
ENSG00000269399	10315	AC008764.6
ENSG00000269404	12600	SPIB
ENSG00000269416	11763	LINC01224
ENSG00000269439	7470	AC010618.3
ENSG00000269463	11325	AP001160.4
ENSG00000269473	7888	AC012313.8
ENSG00000269487	8756	AC008635.1
ENSG00000269489	10985	AL589765.6
ENSG00000269495	11644	AC011483.2
ENSG00000269504	13086	AC003973.1
ENSG00000269514	12528	AC024257.3
ENSG00000269553	11401	U62631.1
ENSG00000269559	13043	AC093677.2
ENSG00000269586	7051	CT45A10
ENSG00000269600	12123	AC016629.2
ENSG00000269604	7251	AC005523.2
ENSG00000269609	7534	RPARP-AS1
ENSG00000269635	11690	AC004257.1
ENSG00000269699	12990	ZIM2
ENSG00000269707	8263	AC018730.1
ENSG00000269713	5220	NBPF9
ENSG00000269720	11303	CCDC194
ENSG00000269743	5355	SLC25A53
ENSG00000269821	476	KCNQ1OT1
ENSG00000269825	11169	AC022150.4
ENSG00000269834	6690	ZNF528-AS1
ENSG00000269842	8164	AC011453.1
ENSG00000269859	13213	AC008735.3
ENSG00000269867	10559	AC010326.3
ENSG00000269873	12874	AC245884.10
ENSG00000269887	12266	AL391001.1
ENSG00000269888	12606	AC112491.1
ENSG00000269889	11638	AC078802.1
ENSG00000269892	10248	AC125494.2
ENSG00000269893	1087	SNHG8
ENSG00000269894	10493	AC018809.1
ENSG00000269898	11083	AC018695.2
ENSG00000269900	4214	RMRP
ENSG00000269906	6513	AL606834.1
ENSG00000269910	10170	AL049840.3
ENSG00000269918	8281	AF131215.6
ENSG00000269919	13694	AL022067.1
ENSG00000269924	11166	AC024451.4
ENSG00000269929	4674	AL158152.1
ENSG00000269930	11574	AC091057.3
ENSG00000269933	13541	AL031429.2
ENSG00000269947	10031	AC135178.6
ENSG00000269951	9263	AC090181.2
ENSG00000269952	11419	AL117336.1
ENSG00000269958	2075	AL049840.5
ENSG00000269961	7375	AC010359.2
ENSG00000269968	6551	AC006064.4
ENSG00000269970	13328	AL162424.1
ENSG00000269971	13626	AL020997.2
ENSG00000269976	8697	AC012065.3
ENSG00000269978	12750	AL359881.1
ENSG00000269984	8969	AC078795.1
ENSG00000269987	13655	AC004542.2
ENSG00000269994	13848	AL513318.2
ENSG00000269997	13165	AC068790.3
ENSG00000270000	10565	AC005479.2
ENSG00000270001	7093	AL121894.2
ENSG00000270012	10366	AC232271.1
ENSG00000270021	1768	AC026691.1
ENSG00000270022	9419	Z93241.1
ENSG00000270031	11613	AL020997.3
ENSG00000270035	12437	AL359881.2
ENSG00000270048	9900	AC068790.4
ENSG00000270049	6310	AC009061.2
ENSG00000270055	8656	AC127502.2
ENSG00000270060	11363	AC090589.3
ENSG00000270066	5596	AL356488.2
ENSG00000270068	13015	AC125494.3
ENSG00000270069	11699	MIR222HG
ENSG00000270072	11180	AC090559.2
ENSG00000270076	12969	AF131215.7
ENSG00000270077	8819	AP003117.1
ENSG00000270087	8496	AC010997.3
ENSG00000270095	13317	AC068790.6
ENSG00000270096	8117	AC078795.2
ENSG00000270103	6666	AL360012.1
ENSG00000270108	9195	AL049840.6
ENSG00000270111	7238	CELF2-DT
ENSG00000270116	10698	AP001429.1
ENSG00000270127	10303	AC027020.2
ENSG00000270133	12795	AC025766.1
ENSG00000270135	12314	AC078795.3
ENSG00000270137	12738	AF230666.2
ENSG00000270141	7799	TERC
ENSG00000270164	9439	LINC01480
ENSG00000270165	13372	AC010530.1
ENSG00000270171	8807	AL359881.3
ENSG00000270175	10396	AC023509.3
ENSG00000270179	7792	AP002840.2
ENSG00000270188	315	MTRNR2L11
ENSG00000270195	10622	AC016773.1
ENSG00000270207	12020	AC077690.1
ENSG00000270210	12242	AC104695.3
ENSG00000270276	9140	HIST2H4B
ENSG00000270321	5635	AC007953.2
ENSG00000270332	12683	SMC2-AS1
ENSG00000270394	4171	MTRNR2L13
ENSG00000270412	11922	AL136084.3
ENSG00000270419	2885	CAHM
ENSG00000270504	13679	AL391422.4
ENSG00000270522	12231	AL162713.1
ENSG00000270547	8704	LINC01235
ENSG00000270557	9506	AC013731.1
ENSG00000270571	10446	AC007681.1
ENSG00000270574	10588	AC010680.2
ENSG00000270629	2621	NBPF14
ENSG00000270638	11747	AL023806.1
ENSG00000270640	10197	AC104695.4
ENSG00000270641	10310	TSIX
ENSG00000270647	2329	TAF15
ENSG00000270659	7418	AC079610.1
ENSG00000270672	153	MTRNR2L6
ENSG00000270681	6107	AC095055.1
ENSG00000270800	13191	RPS10-NUDT3
ENSG00000270806	12061	C17orf50
ENSG00000270820	6856	AC016727.1
ENSG00000270871	11689	AC015849.3
ENSG00000270876	11383	ZNF30-AS1
ENSG00000270882	14048	HIST2H4A
ENSG00000270894	9923	AC015849.4
ENSG00000270946	12697	CT45A9
ENSG00000270953	6475	AC007938.3
ENSG00000270956	11164	AC009948.3
ENSG00000270972	9949	AC136475.9
ENSG00000270996	7279	AC005034.4
ENSG00000271011	10644	AC010680.3
ENSG00000271046	9433	AL512631.1
ENSG00000271065	13880	AC107031.1
ENSG00000271109	13736	AC008555.4
ENSG00000271119	11774	AC026412.3
ENSG00000271122	3738	AC018647.2
ENSG00000271133	7989	AC004130.2
ENSG00000271141	10496	AC010680.4
ENSG00000271155	12040	AL161729.1
ENSG00000271156	11996	AC090578.2
ENSG00000271171	13242	AC008555.5
ENSG00000271208	11723	Z99289.3
ENSG00000271218	10287	AL033384.2
ENSG00000271228	5433	AL121655.1
ENSG00000271234	11933	AL078605.1
ENSG00000271254	4084	AC240274.1
ENSG00000271265	8134	AL355297.3
ENSG00000271270	5081	TMCC1-AS1
ENSG00000271314	7166	AL161729.2
ENSG00000271320	9493	AC091488.1
ENSG00000271334	11198	LINC02104
