Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to6,Feature log2 fold change topic 4to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000137285,TUBB2B,248,-1.3026,759,0.44639,186,-1.7360,574,-0.0097,790,0.59327,76,-3.0423,1197,1.23539
ENSG00000112739,PRPF4B,248,1.45284,57,-0.9621,69,-0.6675,47,-1.4625,202,1.29512,131,0.34530,9,-3.6230
ENSG00000124783,SSR1,248,1.04482,150,0.19643,46,-1.6175,40,-2.1020,236,1.13135,198,0.64924,96,-0.5051
ENSG00000145990,GFOD1,248,1.95092,107,0.42029,84,0.02513,54,-0.8125,44,-1.0682,136,0.83070,0,-7.1317
ENSG00000225921,NOL7,248,1.80842,61,-0.5846,26,-1.8584,55,-0.9071,61,-0.6412,117,0.45283,146,0.83034
ENSG00000137198,GMPR,248,1.30013,17,-2.8261,5,-4.4691,53,-1.4078,339,2.50089,17,-2.8504,28,-2.1401
ENSG00000124795,DEK,248,0.89066,41,-1.9236,84,-0.8505,136,-0.1324,220,0.79431,119,-0.3208,112,-0.4038
ENSG00000172201,ID4,248,-0.1398,96,-1.5989,118,-1.2814,203,-0.5631,799,2.51533,38,-2.9479,5,-5.8738
ENSG00000112294,ALDH5A1,248,1.96946,26,-1.7170,6,-3.7240,60,-0.5850,175,1.57755,0,-6.6032,4,-4.4367
ENSG00000112308,C6orf62,248,0.28415,97,-1.1894,94,-1.2260,199,-0.0920,411,1.37678,195,-0.1059,31,-2.8660
ENSG00000269293,ZSCAN16-AS1,248,1.44860,10,-3.4762,57,-0.9806,73,-0.7323,143,0.55747,17,-2.7581,228,1.29230
ENSG00000204681,GABBR1,2456,4.03456,226,-0.8109,188,-1.0906,218,-1.0444,125,-1.8273,0,-8.8071,27,-3.9263
ENSG00000206503,HLA-A,248,-1.2013,36,-4.0457,127,-2.1947,142,-2.3226,404,-0.5037,3302,3.82460,449,-0.2921
ENSG00000231074,HCG18,248,2.24679,107,0.65050,2,-4.8642,60,-0.3541,85,0.30831,1,-5.7854,9,-3.0858
ENSG00000204592,HLA-E,248,-1.2865,44,-3.8122,56,-3.4838,103,-2.8955,553,-0.0572,3897,4.27226,47,-3.7264
ENSG00000204590,GNL1,248,2.06710,63,-0.3340,33,-1.2952,52,-0.7582,96,0.39608,64,-0.3072,20,-2.0634
ENSG00000196230,TUBB,248,-0.2693,656,1.36587,141,-1.1361,137,-1.3987,290,-0.0253,518,0.94145,389,0.45246
ENSG00000137312,FLOT1,248,1.16808,139,0.18327,7,-4.2060,42,-1.8963,131,0.09797,255,1.21419,202,0.80860
ENSG00000204580,DDR1,248,-0.0602,77,-1.8549,3,-6.2877,184,-0.6568,620,1.88711,30,-3.2179,430,0.84621
ENSG00000204525,HLA-C,248,-0.5889,23,-4.0778,183,-1.0580,93,-2.3513,193,-1.0592,2417,4.18061,76,-2.3656
ENSG00000234745,HLA-B,248,-1.9677,54,-4.1898,316,-1.6120,220,-2.4362,567,-0.7933,6476,4.52344,117,-3.0669
ENSG00000198563,DDX39B,248,0.91623,47,-1.6937,65,-1.2108,65,-1.4438,297,1.50332,104,-0.4990,177,0.34786
ENSG00000204469,PRRC2A,248,1.04339,124,-0.1123,19,-2.9240,85,-0.8539,246,1.22836,167,0.36984,25,-2.4875
ENSG00000204463,BAG6,248,1.76648,44,-1.1200,30,-1.6841,48,-1.1653,118,0.50596,184,1.19594,16,-2.5762
ENSG00000204435,CSNK2B,248,1.19242,90,-0.4794,10,-3.6279,77,-0.8728,117,-0.0818,192,0.74253,217,0.95571
ENSG00000213722,DDAH2,248,1.48649,34,-1.7225,0,-7.1943,34,-1.9510,166,0.90131,255,1.53838,70,-0.6259
ENSG00000204389,HSPA1A,248,-0.9725,24,-4.4159,27,-4.2075,60,-3.4027,1159,1.99645,1673,2.34215,169,-1.5500
ENSG00000204388,HSPA1B,248,-1.4838,193,-1.8583,68,-3.3795,32,-4.8399,2291,3.24656,1253,1.10080,70,-3.3470
ENSG00000204387,SNHG32,248,1.24778,39,-1.7003,34,-1.9145,57,-1.3438,74,-0.8086,306,1.63752,242,1.19938
ENSG00000204371,EHMT2,248,1.73704,62,-0.6028,33,-1.5356,83,-0.1900,131,0.67150,20,-2.2847,40,-1.2552
ENSG00000204356,NELFE,248,0.95632,124,-0.1894,23,-2.7361,67,-1.3528,260,1.24090,221,0.75629,62,-1.2601
ENSG00000204310,AGPAT1,248,1.50149,219,1.26461,23,-2.2812,66,-0.8578,136,0.51342,0,-6.9447,75,-0.5077
ENSG00000204256,BRD2,248,1.63074,139,0.59517,60,-0.7384,64,-0.7724,104,0.13967,93,-0.0607,24,-2.1125
ENSG00000204231,RXRB,248,1.94436,105,0.38552,24,-1.8588,53,-0.8369,111,0.55145,55,-0.6383,13,-2.7990
ENSG00000204227,RING1,248,1.56140,62,-0.7602,20,-2.4382,43,-1.5335,228,1.73246,42,-1.3188,46,-1.2031
ENSG00000231500,RPS18,248,-2.0169,211,-2.2550,496,-0.9812,528,-1.0618,985,0.10311,2867,2.00140,1931,1.23529
ENSG00000231925,TAPBP,248,0.75598,151,-0.0632,55,-1.5955,76,-1.3217,220,0.64110,434,1.77641,12,-3.8128
ENSG00000112514,CUTA,248,0.70440,127,-0.3782,0,-7.8251,65,-1.6421,256,0.88180,162,0.00520,375,1.43501
ENSG00000137288,UQCC2,248,1.25468,119,0.00515,54,-1.2056,50,-1.5632,173,0.72122,123,0.06320,144,0.31757
ENSG00000186577,SMIM29,248,1.00776,352,1.65014,75,-0.9178,90,-0.7940,115,-0.2903,109,-0.3420,74,-0.9395
ENSG00000272325,NUDT3,248,0.01655,271,0.15934,144,-0.8341,260,0.11397,318,0.48225,290,0.26690,89,-1.5607
ENSG00000124614,RPS10,1595,1.02517,185,-2.3382,348,-1.4061,497,-1.0397,816,-0.1031,1953,1.39296,1441,0.84776
ENSG00000124507,PACSIN1,248,1.94469,209,1.60234,33,-1.4073,67,-0.3972,59,-0.5881,0,-6.6204,15,-2.5433
ENSG00000198755,RPL10A,248,-0.9617,122,-2.0243,165,-1.5810,319,-0.7068,432,-0.1150,1469,2.07369,781,0.87679
ENSG00000112078,KCTD20,248,2.25056,123,0.89776,9,-3.1183,60,-0.3391,77,0.12616,1,-6.0613,0,-6.9284
ENSG00000112081,SRSF3,248,0.72702,106,-0.6367,9,-4.1790,66,-1.6027,336,1.53163,246,0.71112,119,-0.4596
ENSG00000198663,C6orf89,248,0.91446,248,0.91138,75,-1.0025,137,-0.0869,151,0.09403,7,-4.3712,140,-0.0328
ENSG00000137409,MTCH1,248,-0.8642,1052,1.53360,314,-0.5041,317,-0.5995,497,0.25665,308,-0.5320,452,0.07263
ENSG00000124767,GLO1,248,1.15347,86,-0.5868,65,-1.0061,97,-0.4915,211,1.02113,45,-1.5578,92,-0.4766
ENSG00000146122,DAAM2,248,0.63013,17,-3.3894,48,-1.9249,149,-0.2518,263,0.85174,103,-0.7736,301,0.96024
ENSG00000214736,TOMM6,248,1.22565,50,-1.3356,86,-0.5312,40,-1.9340,159,0.52378,148,0.33196,231,1.09899
ENSG00000146223,RPL7L1,248,1.32345,64,-0.9042,104,-0.1412,111,-0.0531,155,0.57274,59,-1.0174,22,-2.4852
ENSG00000124733,MEA1,248,1.41720,143,0.45637,140,0.42156,40,-1.7840,111,0.04774,97,-0.1765,112,0.06001
ENSG00000124702,KLHDC3,248,1.08869,158,0.32364,25,-2.5007,91,-0.6731,172,0.53190,153,0.27138,93,-0.5193
ENSG00000137216,TMEM63B,248,1.71573,226,1.53054,22,-2.1534,55,-0.9765,76,-0.3477,26,-1.9278,87,-0.1014
ENSG00000096384,HSP90AB1,248,-2.7314,4763,2.04876,1778,0.26246,1319,-0.2734,1408,-0.1272,915,-0.7863,642,-1.3254
ENSG00000096401,CDC5L,248,2.17423,31,-1.3255,43,-0.8479,58,-0.4731,85,0.24291,1,-6.2983,74,-0.0033
ENSG00000172348,RCAN2,248,1.48329,206,1.14080,35,-1.6674,18,-2.9679,93,-0.2120,224,1.28831,93,-0.1768
ENSG00000146072,TNFRSF21,248,1.65006,192,1.17337,3,-5.1170,24,-2.3923,44,-1.2950,1,-5.7767,354,2.38919
ENSG00000170915,PAQR8,248,0.18133,246,0.16725,122,-0.9245,177,-0.4455,110,-1.1857,95,-1.3110,757,2.21702
ENSG00000096092,TMEM14A,248,1.83163,256,1.88968,29,-1.6520,18,-2.6915,56,-0.7463,0,-6.7005,173,1.15016
ENSG00000112146,FBXO9,248,1.39134,178,0.79808,43,-1.4418,93,-0.3377,119,0.15397,111,0.01694,1,-6.5545
ENSG00000012660,ELOVL5,248,1.01407,189,0.54609,52,-1.4689,65,-1.3334,99,-0.5345,132,-0.0440,337,1.57517
ENSG00000151914,DST,248,-1.1122,487,-0.0698,825,0.79948,599,0.35162,584,0.25416,125,-2.1408,435,-0.2479
ENSG00000118482,PHF3,248,1.86123,29,-1.6487,45,-0.9882,60,-0.6930,81,-0.1029,145,0.86754,50,-0.8459
ENSG00000168216,LMBRD1,248,0.96415,87,-0.7419,0,-7.6002,51,-1.7835,320,1.75843,78,-0.9080,187,0.47948
ENSG00000112305,SMAP1,248,1.18130,215,0.92922,128,0.05769,140,0.26836,79,-0.7580,33,-1.9927,29,-2.1728
ENSG00000112309,B3GAT2,248,1.90016,22,-2.0289,27,-1.7437,71,-0.3333,165,1.35250,0,-6.5661,3,-4.9415
ENSG00000119900,OGFRL1,248,0.47380,69,-1.5166,69,-1.5138,147,-0.4651,433,1.79994,76,-1.3716,89,-1.1393
ENSG00000156508,EEF1A1,291,-3.5589,612,-2.4718,1368,-1.2765,1506,-1.3395,5067,0.94408,8643,1.78575,5635,0.98796
ENSG00000112695,COX7A2,248,-0.2657,82,-1.9459,52,-2.6141,113,-1.7167,349,0.31709,645,1.33935,874,1.92866
ENSG00000112697,TMEM30A,248,1.01065,222,0.81365,4,-4.9987,60,-1.4861,276,1.45288,53,-1.4449,97,-0.5177
ENSG00000196586,MYO6,248,0.55532,21,-3.2090,85,-1.1372,252,0.80136,177,0.00511,148,-0.2774,155,-0.2110
ENSG00000146247,PHIP,248,0.72531,115,-0.5195,154,-0.0588,123,-0.5161,252,0.88116,172,0.11648,37,-2.2306
ENSG00000118418,HMGN3,248,0.97425,53,-1.4829,64,-1.1792,62,-1.4673,342,1.95915,61,-1.2586,89,-0.6924
ENSG00000118402,ELOVL4,248,2.20583,193,1.68385,3,-4.3965,51,-0.6727,61,-0.3132,0,-6.4423,8,-3.1779
ENSG00000065609,SNAP91,248,1.55019,388,2.48585,58,-0.8552,52,-1.2218,58,-0.9348,8,-3.7771,34,-1.6548
ENSG00000135316,SYNCRIP,248,1.35263,154,0.51948,49,-1.2869,60,-1.1687,179,0.90275,18,-2.7244,115,0.04516
ENSG00000203875,SNHG5,248,-0.2560,78,-2.0104,373,0.39989,249,-0.3141,264,-0.1786,410,0.55696,533,1.00582
ENSG00000188994,ZNF292,248,1.50700,56,-0.9442,131,0.38485,98,-0.1025,137,0.53134,21,-2.4002,7,-3.9025
ENSG00000146278,PNRC1,248,1.00114,23,-2.6605,26,-2.4861,55,-1.6164,167,0.37854,494,2.35146,70,-1.0308
ENSG00000172461,FUT9,248,1.95589,16,-2.4701,85,0.06040,58,-0.6591,126,0.81294,16,-2.4376,30,-1.5495
ENSG00000184486,POU3F2,248,0.72084,19,-3.1868,26,-2.7047,61,-1.7313,506,2.76991,14,-3.5904,100,-0.7342
ENSG00000132424,PNISR,248,-0.4488,71,-2.3272,398,0.30245,516,1.04198,373,0.22108,140,-1.3216,150,-1.2186
ENSG00000112320,SOBP,248,0.99338,64,-1.1819,50,-1.5303,136,-0.0120,246,1.16555,29,-2.3198,76,-0.9106
ENSG00000025796,SEC63,248,1.74823,71,-0.3919,37,-1.3744,48,-1.1961,126,0.61243,100,0.15652,59,-0.6826
ENSG00000112335,SNX3,248,0.36648,219,0.15795,100,-1.0585,103,-1.2166,257,0.48868,379,1.08644,213,0.11593
ENSG00000118689,FOXO3,2618,4.68272,70,-2.4539,10,-5.1930,97,-2.2510,249,-0.6083,42,-3.1781,3,-6.8114
ENSG00000155085,AK9,248,1.55614,44,-1.2715,103,0.04017,105,0.09516,144,0.68316,6,-4.1834,0,-7.4190
ENSG00000123505,AMD1,248,1.29923,100,-0.2253,48,-1.3366,52,-1.4517,145,0.42080,129,0.17587,183,0.76273
ENSG00000010810,FYN,248,1.55777,106,0.09029,18,-2.6118,70,-0.7025,126,0.41486,113,0.19386,59,-0.8333
ENSG00000203778,FAM229B,248,1.26736,71,-0.7819,5,-4.5737,36,-2.0510,202,1.06094,114,-0.0428,223,1.07580
ENSG00000277443,MARCKS,248,-1.2763,258,-1.2191,178,-1.7772,714,0.50311,1073,1.28383,556,-0.0303,140,-2.1270
ENSG00000196591,HDAC2,248,1.81947,94,0.10078,51,-0.8421,38,-1.5169,129,0.73244,83,-0.0849,30,-1.6176
ENSG00000187189,TSPYL4,248,0.63177,514,1.97302,84,-1.0857,145,-0.3034,202,0.32620,2,-6.3059,3,-5.8979
ENSG00000189241,TSPYL1,248,-0.2051,1097,2.51076,47,-2.6923,243,-0.2987,321,0.23160,24,-3.6693,38,-3.0214
ENSG00000111832,RWDD1,248,1.15888,94,-0.4525,29,-2.2048,87,-0.6966,86,-0.6473,202,0.79268,243,1.11898
ENSG00000196911,KPNA5,248,1.81320,86,-0.0439,84,-0.0727,83,-0.1192,89,0.01322,0,-6.7138,36,-1.3823
ENSG00000152661,GJA1,248,-1.7055,95,-3.1248,289,-1.4816,660,-0.2686,2350,2.72080,204,-1.9940,32,-4.6826
ENSG00000111897,SERINC1,248,-0.4880,425,0.36862,149,-1.2728,171,-1.2624,410,0.35591,286,-0.2678,944,1.79821
ENSG00000111906,HDDC2,248,1.25728,69,-0.8430,90,-0.4310,89,-0.5434,162,0.59070,11,-3.4514,171,0.60841
ENSG00000111912,NCOA7,248,1.29614,357,2.00059,81,-0.5620,60,-1.2091,85,-0.5294,7,-4.1192,113,-0.0405
ENSG00000111911,HINT3,248,1.37467,108,-0.0338,35,-1.7433,78,-0.6736,139,0.41972,1,-6.6152,203,1.00924
ENSG00000189367,KIAA0408,248,1.67714,161,0.88340,62,-0.6523,69,-0.6191,69,-0.5342,21,-2.2291,107,0.19997
ENSG00000079819,EPB41L2,248,1.22982,3,-5.4530,27,-2.2510,95,-0.4642,114,-0.0881,84,-0.5519,325,1.73550
ENSG00000079950,STX7,248,1.46292,165,0.73293,14,-3.0314,38,-1.8296,113,0.11981,174,0.82868,116,0.15661
ENSG00000146409,SLC18B1,248,1.55845,37,-1.5105,9,-3.5147,71,-0.6656,191,1.29535,105,0.07136,8,-3.6524
ENSG00000112306,RPS12,248,-3.0692,303,-2.7807,1592,-0.2844,1256,-0.7964,1582,-0.3274,4224,1.35886,5745,1.95843
ENSG00000135541,AHI1,248,1.40268,155,0.57039,127,0.24994,127,0.32945,85,-0.4348,0,-7.0207,8,-3.8503
ENSG00000029363,BCLAF1,248,0.49802,133,-0.5042,182,-0.0087,141,-0.5045,233,0.44968,245,0.47792,131,-0.5241
ENSG00000135525,MAP7,248,1.70871,32,-1.6034,10,-3.2684,55,-0.9755,76,-0.3421,80,-0.2355,240,1.63821
ENSG00000112379,ARFGEF3,2605,4.73801,314,-0.1618,75,-2.3252,107,-2.0783,46,-3.1729,0,-8.6903,72,-2.3875
ENSG00000146416,AIG1,248,1.70511,136,0.62479,38,-1.3543,52,-1.0698,135,0.70950,48,-1.0101,31,-1.6523
ENSG00000169976,SF3B5,248,1.63028,94,-0.0475,0,-7.0838,47,-1.3146,113,0.28447,120,0.34369,138,0.57727
ENSG00000152818,UTRN,248,1.23866,0,-9.4511,58,-1.1029,84,-0.6831,143,0.33374,349,1.89292,0,-7.6647
ENSG00000111961,SASH1,248,0.85934,32,-2.3314,25,-2.6795,181,0.44141,208,0.64361,2,-6.0152,212,0.58820
ENSG00000111962,UST,248,1.65960,1,-6.3508,0,-7.0641,44,-1.4210,280,2.50165,0,-6.8261,12,-3.0786
ENSG00000120265,PCMT1,248,1.00484,413,1.96685,18,-3.0029,73,-1.1648,125,-0.1472,73,-0.9648,140,0.04261
ENSG00000131016,AKAP12,248,0.02888,619,1.61040,397,0.80760,354,0.84813,35,-3.0805,33,-3.0173,10,-4.6855
ENSG00000131018,SYNE1,2611,3.64361,134,-1.8455,84,-2.5314,122,-2.2604,502,0.20636,248,-0.9218,37,-3.7081
ENSG00000049618,ARID1B,248,1.75872,78,-0.2447,49,-0.9475,63,-0.6966,121,0.54142,31,-1.6127,68,-0.4427
ENSG00000175048,ZDHHC14,248,1.56362,125,0.35818,9,-3.6090,39,-1.6652,162,0.93057,5,-4.4417,173,0.90488
ENSG00000272047,GTF2H5,248,1.46621,47,-1.2390,46,-1.2900,60,-1.0453,171,0.94315,53,-1.0772,137,0.42849
ENSG00000130338,TULP4,248,1.43917,59,-0.9125,48,-1.2187,84,-0.4651,104,-0.0586,160,0.65974,93,-0.2150
ENSG00000092820,EZR,248,-0.3607,46,-2.8697,141,-1.2274,217,-0.7018,948,2.62743,49,-2.7766,89,-1.9188
ENSG00000112096,SOD2,248,0.91685,226,0.75612,57,-1.4183,88,-0.9176,219,0.82195,142,-0.0077,54,-1.5022
ENSG00000120438,TCP1,248,1.87980,99,0.24543,16,-2.5168,39,-1.4278,102,0.33226,8,-3.5461,161,1.06018
ENSG00000112531,QKI,248,-1.4033,53,-3.6659,265,-1.3046,548,-0.2363,942,0.81389,456,-0.4781,1617,1.67600
ENSG00000071242,RPS6KA2,248,1.40268,212,1.11583,81,-0.4677,64,-1.0008,36,-1.7981,95,-0.2119,190,0.91791
ENSG00000130396,AFDN,248,1.30543,152,0.45643,120,0.07366,77,-0.7552,79,-0.6572,238,1.22815,1,-6.0172
ENSG00000130024,PHF10,248,1.66922,22,-2.1861,30,-1.7471,44,-1.4032,150,0.89060,105,0.15751,111,0.24857
ENSG00000008018,PSMB1,248,0.93250,144,0.02646,23,-2.7569,81,-1.0361,144,0.02995,230,0.79722,240,0.87380
ENSG00000188191,PRKAR1B,248,0.62729,669,2.54819,62,-1.5446,87,-1.2217,189,0.20349,47,-1.9596,27,-2.7366
ENSG00000105963,ADAP1,248,1.58410,204,1.21716,5,-4.2673,59,-0.9771,46,-1.2957,0,-6.8824,265,1.71254
ENSG00000146540,C7orf50,248,1.04571,92,-0.5695,56,-1.3365,105,-0.4681,235,1.12613,43,-1.7274,106,-0.3617
ENSG00000164880,INTS1,248,1.21152,183,0.67585,22,-2.5796,81,-0.7626,203,1.01230,82,-0.6169,26,-2.3106
ENSG00000106263,EIF3B,2661,4.65206,105,-1.8924,76,-2.3647,60,-3.0079,153,-1.4242,240,-0.6397,39,-3.3123
ENSG00000146535,GNA12,248,1.72423,40,-1.2800,0,-7.0161,76,-0.3811,104,0.22731,142,0.70478,55,-0.8118
ENSG00000157954,WIPI2,248,1.42050,153,0.56513,72,-0.6241,51,-1.3738,170,0.87845,72,-0.6249,41,-1.4784
ENSG00000164638,SLC29A4,248,2.15257,106,0.57215,9,-3.1784,76,0.03132,74,-0.0162,2,-5.3113,7,-3.4787
ENSG00000075624,ACTB,248,-2.9744,1196,-0.6297,771,-1.2988,619,-1.8825,2428,0.57965,4942,1.78446,3979,1.36835
ENSG00000075618,FSCN1,248,1.22626,77,-0.6914,74,-0.7512,34,-2.1696,62,-1.1250,336,1.80087,239,1.15614
ENSG00000011275,RNF216,248,1.72292,66,-0.5349,55,-0.7925,48,-1.1886,132,0.68240,140,0.67870,4,-4.6046
ENSG00000136238,RAC1,248,-0.8263,693,0.82242,208,-1.0978,309,-0.6053,483,0.24950,572,0.49861,603,0.58528
ENSG00000189043,NDUFA4,248,-1.1720,376,-0.5394,289,-0.9406,404,-0.5269,708,0.54788,676,0.39758,1073,1.19393
ENSG00000106443,PHF14,248,0.30625,308,0.66576,192,-0.1100,392,1.63999,31,-2.9970,49,-2.1746,20,-3.4939
ENSG00000106460,TMEM106B,248,1.53679,99,-0.0452,6,-4.1334,39,-1.7048,176,1.08228,125,0.34149,68,-0.6302
ENSG00000105855,ITGB8,248,0.93796,2,-5.9421,51,-1.5606,58,-1.5890,429,2.61921,6,-4.5590,72,-1.0383
ENSG00000196683,TOMM7,248,-1.3465,202,-1.6539,142,-2.1828,434,-0.6108,802,0.56517,1265,1.28347,1177,1.15274
ENSG00000172115,CYCS,248,0.62129,139,-0.3224,106,-0.7408,121,-0.6575,194,0.24140,259,0.69203,197,0.24180
ENSG00000122566,HNRNPA2B1,248,-0.2715,133,-1.2282,9,-5.1040,136,-1.4097,660,1.69586,460,0.73336,368,0.36125
ENSG00000122565,CBX3,248,1.00626,134,-0.0194,133,-0.0303,82,-0.9572,194,0.67109,39,-1.9014,172,0.37816
ENSG00000086300,SNX10,248,0.37501,792,2.59191,267,0.49472,171,-0.2893,18,-3.7109,23,-3.2098,93,-1.1624
ENSG00000005020,SKAP2,248,2.27240,94,0.45862,73,0.05080,59,-0.3569,57,-0.3703,0,-6.3987,0,-6.9143
ENSG00000106052,TAX1BP1,248,0.36842,155,-0.3832,161,-0.3242,168,-0.3203,298,0.78343,210,0.09263,103,-1.0114
ENSG00000255690,TRIL,248,0.45397,25,-2.9992,157,-0.2829,153,-0.4029,474,2.02078,17,-3.5431,23,-3.1119
ENSG00000136193,SCRN1,248,0.77645,153,-0.0193,126,-0.3341,106,-0.7277,247,0.89749,42,-1.9860,170,0.14917
ENSG00000180354,MTURN,248,-1.0004,195,-1.3671,414,-0.2115,468,-0.0184,470,-0.0079,118,-2.1109,1404,1.92697
ENSG00000240583,AQP1,248,-0.4058,59,-2.5556,104,-1.7284,596,1.55098,476,0.75037,38,-3.2152,22,-3.9648
ENSG00000078549,ADCYAP1R1,248,0.59028,130,-0.4525,161,-0.1156,229,0.61810,233,0.55693,8,-4.4187,30,-2.6217
ENSG00000164610,RP9,248,1.64895,81,-0.2609,90,-0.0994,132,0.71402,29,-1.9135,72,-0.4484,11,-3.1411
ENSG00000122545,SEPTIN7,4882,3.69105,463,-0.9065,248,-1.8446,297,-1.8274,509,-0.8349,293,-1.5978,485,-0.8353
ENSG00000086289,EPDR1,248,1.65522,315,2.13768,55,-0.8624,44,-1.4079,81,-0.2805,17,-2.5782,25,-2.0138
ENSG00000006715,VPS41,248,1.93010,129,0.72134,35,-1.3078,69,-0.3691,88,0.10812,0,-6.6306,35,-1.3338
ENSG00000006451,RALA,248,1.22722,155,0.41626,65,-0.9617,165,0.70878,79,-0.7149,18,-2.8149,61,-1.0531
ENSG00000065883,CDK13,2701,4.94166,86,-2.1368,24,-3.9531,72,-2.6868,167,-1.2347,11,-5.0153,114,-1.7077
ENSG00000106588,PSMA2,248,1.52024,50,-1.1101,77,-0.4564,42,-1.5908,136,0.53594,82,-0.3484,168,0.81583
ENSG00000136279,DBNL,248,1.38937,243,1.34527,44,-1.4159,81,-0.5854,73,-0.6913,130,0.27453,43,-1.4259
ENSG00000106624,AEBP1,248,-0.1782,18,-4.0578,14,-4.4107,111,-1.6466,819,2.51820,526,1.07126,0,-8.8812
ENSG00000058404,CAMK2B,248,-0.5069,1129,2.14201,201,-0.8294,364,0.12374,308,-0.1869,78,-2.2497,63,-2.5702
ENSG00000015676,NUDCD3,248,1.35030,277,1.55295,22,-2.4805,80,-0.6472,96,-0.2690,55,-1.0922,87,-0.3999
ENSG00000105953,OGDH,248,1.07129,210,0.77891,30,-2.2437,78,-0.9786,180,0.59786,119,-0.1565,110,-0.2790
ENSG00000122515,ZMIZ2,248,1.94050,84,0.02240,16,-2.4520,60,-0.6156,112,0.57223,63,-0.4344,11,-2.9481
ENSG00000196262,PPIA,248,-1.0931,439,-0.2133,160,-1.7559,238,-1.3679,629,0.41878,993,1.14887,1209,1.51190
ENSG00000105968,H2AFV,248,1.18489,71,-0.8437,10,-3.7218,72,-0.9988,236,1.30914,140,0.21500,71,-0.8426
ENSG00000136274,NACAD,248,1.83020,243,1.78377,17,-2.4766,23,-2.2985,28,-1.8538,0,-6.7016,241,1.76862
ENSG00000122679,RAMP3,248,1.19432,317,1.65335,80,-0.6616,26,-2.6429,39,-1.8768,232,1.07419,190,0.72461
ENSG00000164742,ADCY1,248,2.23935,79,0.15365,84,0.25873,49,-0.7295,61,-0.2953,18,-2.0446,20,-1.9634
ENSG00000136205,TNS3,248,1.69370,1,-5.7998,96,0.03457,119,0.52166,78,-0.3261,69,-0.4823,9,-3.3754
ENSG00000132432,SEC61G,248,1.17038,65,-1.0074,50,-1.3998,50,-1.6296,150,0.35415,151,0.32295,275,1.35498
ENSG00000154978,VOPP1,248,1.63529,149,0.71537,58,-0.8039,35,-1.7950,182,1.27255,10,-3.3548,31,-1.7458
ENSG00000146729,NIPSNAP2,248,1.64187,129,0.47537,34,-1.5991,64,-0.7731,145,0.77834,40,-1.3576,30,-1.7873
ENSG00000146731,CCT6A,248,1.21534,247,1.20295,63,-0.9973,53,-1.4830,142,0.29703,133,0.15839,73,-0.7928
ENSG00000106153,CHCHD2,248,-0.6394,291,-0.3955,161,-1.3006,255,-0.7289,713,1.30284,480,0.40997,361,-0.0520
ENSG00000106609,TMEM248,248,1.56470,121,0.31066,12,-3.1538,19,-2.7953,147,0.73728,233,1.44227,35,-1.6174
ENSG00000126524,SBDS,2663,4.43379,168,-1.2509,79,-2.3741,65,-2.9730,178,-1.2622,113,-1.8399,196,-1.0135
ENSG00000158321,AUTS2,248,1.50357,39,-1.4798,33,-1.7471,88,-0.3275,193,1.25037,64,-0.7579,0,-6.9528
ENSG00000009954,BAZ1B,248,0.80352,57,-1.5017,134,-0.2118,183,0.38554,238,0.85752,6,-4.6978,57,-1.5184
ENSG00000071462,BUD23,248,1.70539,139,0.65904,33,-1.5940,72,-0.4991,80,-0.2752,87,-0.1025,48,-1.0300
ENSG00000106683,LIMK1,248,1.37925,392,2.30044,33,-1.8329,102,-0.1649,48,-1.3831,0,-7.0187,29,-2.0059
ENSG00000106682,EIF4H,248,0.39750,175,-0.1648,49,-2.0814,69,-1.8432,334,1.06242,283,0.61533,314,0.79260
ENSG00000106665,CLIP2,248,0.12905,437,1.08256,117,-1.0436,155,-0.7508,415,1.18107,25,-3.3300,170,-0.4685
ENSG00000263001,GTF2I,248,-1.0470,383,-0.3791,159,-1.7171,236,-1.3332,1197,1.94934,492,0.01682,487,-0.0011
ENSG00000005486,RHBDD2,248,-1.1985,2104,2.52785,479,-0.1853,439,-0.4043,518,-0.0692,137,-2.0811,62,-3.2374
ENSG00000189077,TMEM120A,248,1.99796,185,1.42237,3,-4.5966,57,-0.6689,53,-0.7027,42,-0.9901,48,-0.7965
ENSG00000146701,MDH2,248,1.45904,223,1.25765,9,-3.6745,52,-1.3071,125,0.30525,102,-0.0600,71,-0.6176
ENSG00000177679,SRRM3,248,2.19563,97,0.44833,47,-0.6765,84,0.29508,39,-1.0619,10,-3.0110,0,-6.9649
ENSG00000106211,HSPB1,248,-1.0847,500,0.00105,153,-1.8126,205,-1.6059,967,1.33767,1463,1.89755,80,-2.7631
ENSG00000170027,YWHAG,4618,3.77170,1497,1.12922,127,-2.7102,199,-2.3355,258,-1.7859,137,-2.6001,161,-2.3635
ENSG00000187257,RSBN1L,248,2.03722,40,-1.0389,26,-1.6985,93,0.34878,81,0.04163,0,-6.5561,34,-1.2898
ENSG00000186472,PCLO,248,0.69730,430,1.69317,215,0.45865,201,0.46058,49,-1.9548,0,-7.5938,30,-2.5659
