Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000124507,PACSIN1,318,2.24138,60,-1.2088,117,-0.1928,3,-5.3573,52,-1.5736
ENSG00000124562,SNRPC,120,0.23594,102,-0.0794,49,-1.3515,96,-0.1667,159,0.82068
ENSG00000198755,RPL10A,469,-0.4113,896,0.73000,280,-1.2908,1534,1.77069,375,-0.8028
ENSG00000112081,SRSF3,308,0.77171,45,-2.3866,133,-0.8420,28,-3.0601,371,1.21991
ENSG00000198663,C6orf89,147,0.22994,113,-0.2366,104,-0.4255,43,-1.7326,194,0.82182
ENSG00000137409,MTCH1,1371,1.65793,235,-1.6316,430,-0.7973,476,-0.5472,517,-0.4762
ENSG00000156639,ZFAND3,79,-0.5027,92,-0.1901,50,-1.2667,190,1.05423,144,0.67789
ENSG00000124767,GLO1,303,0.95429,155,-0.3595,133,-0.6802,93,-1.1512,212,0.18463
ENSG00000146122,DAAM2,12,-4.6627,292,0.31440,196,-0.3942,60,-2.1616,585,2.18745
ENSG00000214736,TOMM6,163,0.49383,53,-1.3589,92,-0.5882,60,-1.1801,197,0.92149
ENSG00000124733,MEA1,214,1.43434,121,0.11261,61,-1.0975,102,-0.1634,65,-0.9820
ENSG00000124702,KLHDC3,281,1.92241,77,-0.7788,51,-1.5526,47,-1.5304,108,-0.2767
ENSG00000096384,HSP90AB1,2839,1.73088,424,-1.8057,1186,-0.2449,883,-0.6819,725,-1.1049
ENSG00000001561,ENPP4,97,-0.5154,128,-0.0087,39,-1.9873,1,-6.2790,312,2.21319
ENSG00000172348,RCAN2,1012,2.50064,139,-1.5986,121,-1.9678,214,-0.9402,237,-0.8772
ENSG00000146072,TNFRSF21,182,-0.2173,93,-1.2361,47,-2.4230,68,-1.7059,507,2.28836
ENSG00000170915,PAQR8,147,-1.3924,143,-1.2941,208,-0.8113,326,-0.0011,715,1.86128
ENSG00000096092,TMEM14A,389,1.23519,92,-1.3704,121,-1.0651,288,0.44736,183,-0.3483
ENSG00000112146,FBXO9,203,1.59178,38,-1.5373,70,-0.6560,44,-1.2948,90,-0.2218
ENSG00000012660,ELOVL5,204,-0.4294,128,-1.1077,173,-0.7227,159,-0.7720,510,1.55145
ENSG00000151914,DST,401,-0.5119,488,-0.1317,569,0.14383,76,-2.9490,863,1.04715
ENSG00000168216,LMBRD1,155,-0.6086,138,-0.7216,128,-0.9403,176,-0.3347,426,1.53386
ENSG00000119900,OGFRL1,204,-0.1198,162,-0.4685,331,0.88682,195,-0.1750,154,-0.6221
ENSG00000156508,EEF1A1,1646,-1.3170,5277,0.70727,1805,-1.1651,8857,1.70282,3432,-0.0306
ENSG00000112695,COX7A2,815,0.70006,1066,1.06112,207,-1.7634,533,-0.1382,498,-0.2852
ENSG00000112697,TMEM30A,583,1.50176,155,-1.0427,180,-0.9106,90,-1.8732,314,0.08664
ENSG00000112701,SENP6,89,0.08849,65,-0.4243,80,-0.1060,16,-2.5031,129,0.88516
ENSG00000196586,MYO6,49,-1.4105,141,0.42110,109,-0.0100,38,-1.6335,191,1.20952
ENSG00000118418,HMGN3,107,-0.5763,73,-1.1050,103,-0.6411,208,0.59630,235,1.00784
ENSG00000065833,ME1,103,0.60326,53,-0.5987,84,0.17474,11,-2.9021,88,0.26152
ENSG00000065609,SNAP91,581,2.88668,68,-1.7128,107,-1.1315,61,-1.8602,62,-2.0002
ENSG00000135316,SYNCRIP,51,-1.0855,186,1.18637,77,-0.3820,143,0.71011,85,-0.1928
ENSG00000203875,SNHG5,35,-2.4708,332,1.35795,112,-0.5796,214,0.55134,198,0.49600
ENSG00000146278,PNRC1,75,-1.1136,60,-1.3473,97,-0.6770,477,2.34755,124,-0.2422
ENSG00000132424,PNISR,118,-0.4910,49,-1.7809,185,0.37363,270,0.97969,152,-0.0234
ENSG00000025796,SEC63,112,0.13481,116,0.18303,55,-1.1208,84,-0.3458,150,0.74596
ENSG00000112335,SNX3,515,0.79605,321,-0.1451,256,-0.5781,311,-0.2000,317,-0.1921
ENSG00000135535,CD164,231,0.18086,91,-1.3181,88,-1.4977,387,1.06414,283,0.60224
ENSG00000112290,WASF1,99,0.21771,17,-2.5080,40,-1.3732,22,-2.1386,195,1.87871
ENSG00000123505,AMD1,105,-0.4957,140,0.03269,71,-1.1566,38,-1.9689,283,1.67742
ENSG00000155115,GTF3C6,99,0.08928,85,-0.1667,72,-0.5107,143,0.70919,93,-0.0279
ENSG00000010810,FYN,115,0.11354,103,-0.0861,105,-0.0637,43,-1.4314,141,0.52545
ENSG00000203778,FAM229B,103,0.33763,67,-0.4256,56,-0.7944,4,-4.4850,154,1.23668
ENSG00000277443,MARCKS,364,-0.2851,454,0.11487,494,0.30132,452,0.10814,384,-0.1857
ENSG00000196591,HDAC2,140,0.79822,25,-2.0626,71,-0.5198,58,-0.7857,127,0.59471
ENSG00000178425,NT5DC1,88,-0.1662,13,-3.0363,65,-0.7059,24,-2.1223,213,1.88861
ENSG00000187189,TSPYL4,380,2.02352,40,-2.1651,171,0.06907,2,-6.4792,87,-1.1192
ENSG00000189241,TSPYL1,944,2.09409,103,-2.1055,341,-0.3029,325,-0.3450,107,-2.2208
ENSG00000111832,RWDD1,97,-0.1316,82,-0.3972,74,-0.6360,201,1.15073,105,0.01114
ENSG00000152661,GJA1,88,-2.4424,161,-1.3631,1167,3.24419,97,-2.1259,151,-1.6109
ENSG00000111897,SERINC1,1623,1.01244,922,-0.1473,371,-1.7189,769,-0.4399,1197,0.33813
ENSG00000188580,NKAIN2,17,-2.9531,120,0.18115,33,-1.9918,22,-2.4448,308,2.92220
ENSG00000111906,HDDC2,183,0.25880,268,0.88019,50,-1.9600,318,1.19973,116,-0.5958
ENSG00000111912,NCOA7,301,1.40918,35,-2.3322,111,-0.6709,168,0.08345,127,-0.4308
ENSG00000111911,HINT3,196,0.28079,133,-0.3945,118,-0.6596,128,-0.4510,234,0.65932
ENSG00000118518,RNF146,84,0.00871,60,-0.5423,57,-0.6819,24,-1.9179,152,1.30171
ENSG00000093144,ECHDC1,122,0.42161,49,-1.1161,44,-1.4120,95,-0.0622,158,0.98697
ENSG00000189367,KIAA0408,181,1.43598,54,-0.8957,82,-0.2739,1,-5.8507,90,-0.1105
ENSG00000079819,EPB41L2,81,-1.8068,241,0.06013,111,-1.2895,363,0.75985,436,1.40354
ENSG00000079950,STX7,226,0.63258,132,-0.3713,80,-1.2686,148,-0.1832,216,0.54066
ENSG00000112306,RPS12,620,-1.4237,2952,1.31911,738,-1.1392,2987,1.34196,1288,-0.1630
ENSG00000112339,HBS1L,94,0.11543,138,0.76011,61,-0.6587,1,-5.6599,128,0.77199
ENSG00000029363,BCLAF1,145,0.02597,53,-1.5553,120,-0.3191,184,0.42648,188,0.55238
ENSG00000135525,MAP7,75,-1.3926,139,-0.3037,90,-1.0910,40,-2.1903,415,2.27881
ENSG00000027697,IFNGR1,84,-1.5527,36,-2.6776,56,-2.1899,824,2.78229,259,0.44674
ENSG00000112379,ARFGEF3,156,-0.1111,167,0.00958,118,-0.6264,134,-0.3444,239,0.75317
ENSG00000146416,AIG1,164,0.73556,131,0.21495,98,-0.2852,4,-4.8987,129,0.23168
ENSG00000169976,SF3B5,246,1.17258,80,-0.9262,93,-0.7698,50,-1.6408,168,0.31927
ENSG00000111961,SASH1,62,-1.8870,133,-0.5476,198,0.10848,118,-0.7414,365,1.49961
ENSG00000120265,PCMT1,575,1.77231,71,-2.0649,164,-0.8926,24,-3.6149,292,0.15606
ENSG00000131016,AKAP12,355,1.04764,108,-1.1119,354,1.03578,142,-0.6800,36,-2.9186
ENSG00000131018,SYNE1,169,0.65197,99,-0.3519,122,-0.0082,156,0.40109,72,-0.9407
ENSG00000175048,ZDHHC14,27,-1.8745,90,0.14246,30,-1.7068,32,-1.4731,212,2.40800
ENSG00000078269,SYNJ2,21,-3.8233,186,-0.3431,75,-1.8912,154,-0.6405,652,2.87237
ENSG00000130338,TULP4,94,-0.5614,203,0.79993,67,-1.1369,5,-4.7261,244,1.46704
ENSG00000112096,SOD2,580,1.70838,240,-0.2414,217,-0.4578,169,-0.7957,110,-1.5932
ENSG00000120437,ACAT2,236,1.33366,37,-1.9244,69,-1.1107,77,-0.8223,154,0.35366
ENSG00000120438,TCP1,268,0.87527,140,-0.3715,84,-1.2902,161,-0.1463,202,0.27105
ENSG00000026652,AGPAT4,74,-1.0706,127,-0.1158,29,-2.5572,14,-3.3792,371,2.66857
ENSG00000112531,QKI,211,-2.9577,1096,-0.2596,892,-0.6661,516,-1.4330,3230,2.34294
ENSG00000176381,PRR18,19,-2.9675,117,-0.0012,35,-2.0400,1,-6.1444,355,3.22612
ENSG00000198818,SFT2D1,54,-1.6509,115,-0.3394,40,-2.1220,153,0.13087,339,2.14711
ENSG00000060762,MPC1,223,-0.0094,179,-0.3670,113,-1.2048,191,-0.2574,376,1.10991
ENSG00000071242,RPS6KA2,94,-0.7377,129,-0.1603,65,-1.3590,205,0.62481,241,1.14615
ENSG00000130024,PHF10,106,-0.4089,145,0.15448,120,-0.1834,168,0.40823,145,0.19252
ENSG00000008018,PSMB1,215,0.28372,119,-0.7159,114,-0.8734,299,0.81074,206,0.20100
ENSG00000188191,PRKAR1B,728,3.55832,14,-4.1583,150,-0.7623,1,-7.0681,27,-3.4434
ENSG00000105963,ADAP1,72,-1.4460,185,0.17294,64,-1.6452,95,-0.8980,390,2.07897
ENSG00000157954,WIPI2,103,0.04973,71,-0.5527,86,-0.2907,175,0.96101,89,-0.2157
ENSG00000075624,ACTB,2174,-0.3284,1733,-0.6466,1120,-1.4595,4214,0.83702,4095,0.97104
ENSG00000075618,FSCN1,156,-0.3101,169,-0.1479,86,-1.3244,187,0.01837,318,1.17856
ENSG00000086232,EIF2AK1,97,0.26308,72,-0.2649,57,-0.7170,36,-1.3567,132,0.91893
ENSG00000136238,RAC1,498,-0.2414,667,0.27268,365,-0.7940,554,-0.0361,791,0.68776
ENSG00000189043,NDUFA4,2034,0.81336,2516,1.05110,710,-1.1705,1117,-0.3404,946,-0.6839
ENSG00000106460,TMEM106B,200,0.47835,127,-0.3495,88,-1.0363,115,-0.5097,222,0.69870
ENSG00000105855,ITGB8,8,-4.2700,149,0.21254,174,0.56765,123,-0.1060,207,0.95865
ENSG00000136237,RAPGEF5,35,-3.2963,272,0.03235,74,-2.1486,127,-1.1675,757,2.87670
ENSG00000196683,TOMM7,676,0.04453,872,0.46736,375,-1.0081,1178,1.00460,566,-0.2894
ENSG00000164548,TRA2A,75,-0.6780,72,-0.6768,62,-1.0161,162,0.66226,184,1.11734
ENSG00000172115,CYCS,655,1.35460,302,-0.2665,272,-0.4952,196,-0.9456,246,-0.6683
ENSG00000122566,HNRNPA2B1,509,-0.2678,412,-0.5698,419,-0.6193,907,0.74381,761,0.52420
ENSG00000122565,CBX3,289,0.90783,149,-0.3727,105,-1.0342,104,-0.9377,230,0.40683
ENSG00000086300,SNX10,632,2.99105,39,-2.6296,165,-0.5015,10,-4.5321,47,-2.5268
ENSG00000106052,TAX1BP1,331,0.78279,150,-0.6698,181,-0.4174,322,0.58973,160,-0.6376
ENSG00000255690,TRIL,31,-2.0840,23,-2.3393,327,3.27957,51,-1.1596,32,-2.0275
ENSG00000136193,SCRN1,402,0.87919,224,-0.2717,185,-0.6538,268,0.02359,225,-0.3050
ENSG00000180354,MTURN,309,-1.6077,1739,1.42352,819,0.08356,367,-1.2008,956,0.39572
ENSG00000240583,AQP1,15,-3.7281,157,0.04872,312,1.65079,81,-1.0088,164,0.14292
ENSG00000078549,ADCYAP1R1,66,-0.9166,13,-3.1922,274,2.26212,124,0.18126,35,-1.9406
ENSG00000173852,DPY19L1,83,-0.1919,100,0.14120,28,-1.9949,32,-1.6299,191,1.68142
ENSG00000122545,SEPTIN7,573,-0.2368,623,-0.0682,459,-0.6339,227,-1.6407,1141,1.23094
ENSG00000011426,ANLN,84,-2.3382,302,-0.2046,128,-1.6877,98,-1.9346,956,2.79416
ENSG00000155849,ELMO1,155,0.39507,110,-0.2324,42,-1.8656,26,-2.4117,243,1.45146
ENSG00000086289,EPDR1,535,2.85156,29,-2.8412,126,-0.7354,5,-5.3855,78,-1.5244
ENSG00000010270,STARD3NL,165,1.18129,69,-0.5193,47,-1.2293,1,-5.8511,135,0.70402
ENSG00000006715,VPS41,176,1.17296,59,-0.8770,65,-0.8003,117,0.23074,79,-0.4649
ENSG00000106588,PSMA2,167,0.67375,48,-1.4451,50,-1.5089,119,-0.0183,180,0.84520
ENSG00000058404,CAMK2B,361,2.02058,24,-2.8766,234,0.83849,1,-6.5642,19,-3.3794
ENSG00000015676,NUDCD3,149,0.62034,25,-2.2429,62,-1.0139,14,-3.0576,209,1.43104
ENSG00000158604,TMED4,145,0.64087,67,-0.7191,30,-2.0902,9,-3.6874,209,1.55369
ENSG00000105953,OGDH,192,1.59453,35,-1.5645,93,-0.0475,15,-2.7820,72,-0.5253
ENSG00000196262,PPIA,2406,1.14098,1188,-0.2903,658,-1.3457,1338,-0.0980,1352,-0.0935
ENSG00000105968,H2AFV,184,-0.4292,175,-0.4606,159,-0.6955,514,1.41617,242,0.08208
ENSG00000136274,NACAD,174,0.45451,39,-1.9458,69,-1.2250,117,-0.2767,234,1.12173
ENSG00000106078,COBL,24,-2.3151,71,-0.5203,72,-0.5617,72,-0.5048,225,1.99722
ENSG00000132432,SEC61G,215,0.71896,117,-0.4180,79,-1.1577,241,0.79603,134,-0.2377
ENSG00000146729,NIPSNAP2,104,-0.0604,22,-2.4285,194,1.28861,171,0.78661,36,-1.8361
ENSG00000146731,CCT6A,309,1.61821,80,-1.0196,77,-1.2120,81,-1.0087,144,-0.1070
ENSG00000106153,CHCHD2,1392,1.44830,412,-0.9135,442,-0.9008,632,-0.2349,565,-0.4749
ENSG00000126524,SBDS,424,0.32756,275,-0.4320,239,-0.7427,333,-0.1277,471,0.54747
ENSG00000106682,EIF4H,381,0.20365,311,-0.1608,224,-0.7770,293,-0.2595,467,0.62705
ENSG00000106665,CLIP2,158,0.33441,38,-1.9355,131,-0.0425,3,-5.5302,225,1.12217
ENSG00000263001,GTF2I,880,0.50329,639,-0.1154,456,-0.7428,373,-0.9706,902,0.55396
ENSG00000005486,RHBDD2,839,2.59947,30,-3.5255,313,-0.0033,29,-3.5975,72,-2.4465
ENSG00000146701,MDH2,566,2.09673,98,-1.4094,163,-0.7049,79,-1.7258,144,-0.9172
ENSG00000106211,HSPB1,358,0.87666,84,-1.6059,187,-0.4263,665,1.93083,22,-3.7524
ENSG00000170027,YWHAG,2812,2.92924,247,-2.1345,587,-0.9185,152,-2.8514,320,-1.9050
ENSG00000127955,GNAI1,173,-0.6642,196,-0.3884,85,-1.8217,49,-2.4921,615,2.27216
ENSG00000198822,GRM3,82,-1.3444,151,-0.2559,35,-2.6400,134,-0.4438,446,2.36087
ENSG00000075142,SRI,166,-0.5075,162,-0.4845,318,0.77031,134,-0.7817,244,0.20971
ENSG00000127914,AKAP9,92,0.03601,27,-1.8858,113,0.44110,57,-0.7442,115,0.48380
ENSG00000001630,CYP51A1,311,0.13808,257,-0.1963,122,-1.5014,37,-3.1324,579,1.58154
ENSG00000001629,ANKIB1,58,-1.0882,153,0.60187,61,-1.0019,82,-0.4258,192,1.28078
ENSG00000127920,GNG11,22,-3.5945,134,-0.7018,97,-1.3259,1181,4.09247,54,-2.2377
ENSG00000127990,SGCE,83,-0.4489,94,-0.1980,33,-1.9682,221,1.29194,151,0.72562
ENSG00000242265,PEG10,1097,2.69512,194,-1.1493,201,-1.2145,38,-3.5414,190,-1.3119
ENSG00000105854,PON2,29,-2.8228,114,-0.5893,234,0.73136,358,1.39086,157,-0.0818
ENSG00000158560,DYNC1I1,450,2.03528,23,-3.1938,115,-0.9347,168,-0.2352,117,-0.9118
ENSG00000127922,SEM1,229,0.42150,198,0.10402,70,-1.6814,313,0.89825,189,0.02939
ENSG00000006128,TAC1,2085,4.96096,20,-4.9622,162,-2.1189,1,-8.4320,26,-4.8258
ENSG00000164713,BRI3,177,0.46411,127,-0.1700,84,-0.9150,303,1.36453,86,-0.8816
ENSG00000166448,TMEM130,832,3.41770,18,-4.0217,125,-1.3207,80,-1.8574,58,-2.5229
ENSG00000241685,ARPC1A,319,1.32030,49,-1.9773,94,-1.0951,280,0.80447,123,-0.6413
ENSG00000106244,PDAP1,145,0.72279,91,-0.1899,105,0.05213,14,-2.9867,106,0.07049
ENSG00000106245,BUD31,118,0.70614,87,0.07041,64,-0.5051,65,-0.4057,77,-0.1600
ENSG00000241468,ATP5MF,494,1.36021,221,-0.3093,177,-0.7481,295,0.16265,141,-1.1316
ENSG00000106261,ZKSCAN1,106,-0.5326,73,-1.0472,106,-0.5278,30,-2.3590,302,1.77679
ENSG00000168090,COPS6,172,0.88013,90,-0.3758,55,-1.2645,34,-1.8508,163,0.75899
ENSG00000188186,LAMTOR4,207,0.29398,210,0.27643,94,-1.1204,237,0.48226,187,0.09896
ENSG00000166925,TSC22D4,147,-2.3459,528,-0.2013,576,-0.0694,146,-2.1814,1330,1.91144
ENSG00000172354,GNB2,176,1.08435,28,-2.0528,88,-0.3605,177,0.87855,59,-1.0522
ENSG00000087085,ACHE,477,3.61791,23,-2.8015,68,-1.3433,19,-3.0742,25,-2.8736
ENSG00000106400,ZNHIT1,95,-0.8582,84,-0.9527,114,-0.5492,324,1.32145,201,0.54576
ENSG00000214253,FIS1,398,-0.2684,482,0.08070,237,-1.1657,607,0.47073,656,0.73846
ENSG00000005075,POLR2J,102,-0.1483,71,-0.6939,69,-0.8400,221,1.22365,123,0.22599
ENSG00000267368,UPK3BL1,153,0.76099,90,-0.2610,91,-0.2761,1,-6.0027,133,0.46046
ENSG00000170632,ARMC10,115,0.45685,150,0.84869,57,-0.8307,86,-0.0892,75,-0.3681
ENSG00000161057,PSMC2,139,0.56092,107,0.02407,74,-0.6426,46,-1.3072,132,0.45084
ENSG00000135250,SRPK2,302,1.34502,93,-0.9119,141,-0.2910,46,-1.9781,146,-0.2257
ENSG00000008282,SYPL1,65,-2.3186,157,-0.8236,90,-1.8310,497,1.11512,568,1.82037
ENSG00000075790,BCAP29,138,0.42270,56,-1.0811,55,-1.2332,142,0.39417,155,0.66439
ENSG00000091140,DLD,227,1.40974,25,-2.3926,108,-0.2056,85,-0.5703,93,-0.4897
ENSG00000091129,NRCAM,284,0.85171,211,0.17965,213,0.23025,61,-1.7614,124,-0.7691
ENSG00000135241,PNPLA8,143,0.91819,103,0.18302,72,-0.4526,4,-4.6566,101,0.16814
ENSG00000198898,CAPZA2,280,0.58535,55,-2.0550,170,-0.3953,437,1.29594,144,-0.6873
ENSG00000196937,FAM3C,197,1.40323,52,-1.0941,71,-0.7123,71,-0.6246,90,-0.2844
ENSG00000106278,PTPRZ1,138,-1.0770,489,1.14842,203,-0.4130,165,-0.6898,347,0.63753
ENSG00000128609,NDUFA5,533,1.08427,266,-0.3094,275,-0.2936,212,-0.6682,240,-0.5422
ENSG00000106299,WASL,242,1.94438,103,-0.0723,56,-1.1363,1,-6.0243,79,-0.5585
ENSG00000170775,GPR37,47,-2.8683,251,-0.1272,59,-2.5356,7,-5.3205,851,3.43422
ENSG00000128524,ATP6V1F,400,1.38287,173,-0.3470,135,-0.8376,182,-0.2686,147,-0.6946
ENSG00000186591,UBE2H,116,0.29665,119,0.29491,111,0.20667,1,-5.9190,112,0.22395
ENSG00000286214,AUXG01000058.1,407,1.48271,85,-1.4226,265,0.45788,234,0.17370,12,-4.5232
ENSG00000085662,AKR1B1,467,2.15501,54,-1.9739,115,-0.9498,206,0.09292,68,-1.7882
ENSG00000243317,STMP1,96,0.10465,53,-0.8479,87,-0.0786,125,0.54195,91,0.00408
ENSG00000105887,MTPN,248,0.86999,74,-1.2395,174,0.12114,310,1.11741,40,-2.3419
ENSG00000105894,PTN,95,-1.9520,159,-1.0026,292,-0.0518,992,2.30303,236,-0.4393
ENSG00000146963,LUC7L2,90,-0.3934,66,-0.8150,78,-0.6315,200,1.02937,142,0.49532
ENSG00000064393,HIPK2,110,-2.3254,533,0.31065,581,0.55309,333,-0.4570,645,0.78252
ENSG00000090266,NDUFB2,507,0.02891,602,0.31009,204,-1.5510,726,0.63432,624,0.44496
ENSG00000090263,MRPS33,142,0.96327,49,-0.9705,86,-0.0918,26,-1.9040,95,0.09933
ENSG00000106028,SSBP1,137,-0.2061,148,-0.0532,84,-1.0593,269,0.97609,183,0.34568
ENSG00000270672,MTRNR2L6,44,-2.1717,379,1.55995,185,0.28831,316,1.19664,63,-1.6047
ENSG00000159784,FAM131B,85,-0.5100,13,-3.2914,21,-2.7167,62,-0.9534,306,2.66570
ENSG00000198420,TCAF1,284,2.43151,60,-0.9535,107,-0.0484,2,-5.9662,18,-2.9038
ENSG00000174469,CNTNAP2,228,1.95825,27,-2.0046,56,-1.0460,2,-5.6854,104,0.07247
ENSG00000171130,ATP6V0E2,736,1.73635,86,-2.1547,262,-0.5266,52,-2.9031,330,-0.1093
ENSG00000133612,AGAP3,226,0.85792,84,-0.9153,112,-0.5391,42,-1.9587,198,0.56936
ENSG00000082014,SMARCD3,179,1.38311,73,-0.4414,77,-0.4044,91,-0.0906,46,-1.2857
ENSG00000106615,RHEB,575,1.76001,177,-0.6810,201,-0.5440,185,-0.6087,125,-1.3427
ENSG00000055609,KMT2C,56,-0.6717,79,-0.0328,82,0.01774,41,-1.0573,126,0.92677
ENSG00000130226,DPP6,244,1.36293,115,-0.2288,122,-0.1482,1,-6.3181,104,-0.4447
ENSG00000186480,INSIG1,372,1.37052,131,-0.6894,149,-0.5461,52,-2.0830,191,-0.0998
ENSG00000105993,DNAJB6,479,1.27318,128,-1.1728,158,-0.9431,100,-1.5440,322,0.36103
ENSG00000155093,PTPRN2,521,3.07826,40,-2.2787,103,-0.9502,1,-6.7364,60,-1.8426
ENSG00000155189,AGPAT5,74,-0.4526,54,-0.9013,72,-0.5145,81,-0.2560,166,1.21972
ENSG00000173273,TNKS,163,1.05548,32,-1.7305,51,-1.1687,1,-5.9090,166,1.10726
ENSG00000079459,FDFT1,316,0.49830,84,-1.6757,136,-1.0507,158,-0.7077,413,1.10771
ENSG00000164733,CTSB,480,0.74723,145,-1.3091,199,-0.9274,773,1.50867,198,-0.9337
ENSG00000129422,MTUS1,91,-1.7317,175,-0.5737,105,-1.5033,634,1.69761,400,0.99613
ENSG00000078674,PCM1,115,-0.2939,126,-0.1197,119,-0.2426,200,0.66301,144,0.11885
ENSG00000104763,ASAH1,312,0.71098,120,-0.9662,126,-1.0052,304,0.53678,234,0.11144
ENSG00000156011,PSD3,286,1.38614,147,-0.0652,77,-1.2141,2,-6.2250,176,0.27021
ENSG00000147416,ATP6V1B2,924,2.63333,64,-2.5719,230,-0.7196,90,-2.0666,138,-1.5666
ENSG00000168481,LGI3,263,0.98610,93,-0.9146,48,-2.0853,74,-1.2637,267,1.01732
ENSG00000168490,PHYHIP,252,2.20843,12,-3.2120,146,0.71231,1,-5.9708,9,-3.8284
ENSG00000104722,NEFM,1626,2.74696,98,-2.7358,606,0.05842,93,-2.8239,24,-4.9840
ENSG00000277586,NEFL,3466,2.98384,283,-2.2257,968,-0.3922,208,-2.6800,100,-3.9596
ENSG00000221914,PPP2R2A,158,0.84012,40,-1.5053,64,-0.8977,3,-5.0773,178,1.13350
ENSG00000104765,BNIP3L,164,-0.6922,154,-0.7180,138,-0.9954,473,1.18980,346,0.75515
ENSG00000240694,PNMA2,687,2.29810,144,-1.0295,208,-0.5182,130,-1.1900,72,-2.2437
ENSG00000092964,DPYSL2,1451,0.54598,755,-0.6179,478,-1.4631,443,-1.4400,1904,1.17604
ENSG00000015592,STMN4,193,-0.7912,279,-0.1082,60,-2.6321,54,-2.6199,774,2.46371
ENSG00000120885,CLU,1263,-1.0914,1409,-0.8077,4679,1.59110,1714,-0.4988,1834,-0.4477
ENSG00000147419,CCDC25,123,0.48381,66,-0.6171,80,-0.3568,71,-0.5046,115,0.35465
ENSG00000133872,SARAF,1957,1.81399,445,-1.1254,628,-0.6706,412,-1.2437,612,-0.7138
ENSG00000104671,DCTN6,150,0.34487,110,-0.2204,87,-0.6793,91,-0.5176,166,0.56542
ENSG00000104695,PPP2CB,451,0.49055,226,-0.7148,295,-0.3385,323,-0.1498,394,0.21011
ENSG00000133878,DUSP26,118,0.48370,20,-2.3522,71,-0.5071,177,1.12689,84,-0.1820
ENSG00000085788,DDHD2,102,-0.2118,127,0.17074,63,-1.0647,155,0.51370,151,0.57062
ENSG00000147548,NSD3,98,0.08443,52,-0.9145,111,0.34727,69,-0.4893,104,0.21003
ENSG00000077782,FGFR1,411,2.14024,36,-2.4064,124,-0.5945,65,-1.5160,103,-0.9140
ENSG00000147526,TACC1,89,-1.3804,96,-1.1287,167,-0.3104,719,2.54951,124,-0.8301
ENSG00000147533,GOLGA7,95,-1.1558,172,-0.1006,56,-2.0075,198,0.13629,395,1.81652
ENSG00000078668,VDAC3,432,1.45572,98,-1.3111,126,-1.0419,281,0.36471,156,-0.6697
ENSG00000168575,SLC20A2,29,-2.4145,59,-1.2005,89,-0.6457,181,0.60557,269,1.74929
ENSG00000168172,HOOK3,118,0.46198,90,-0.0639,63,-0.7215,4,-4.5085,147,0.94390
ENSG00000168522,FNTA,108,-1.0645,155,-0.3884,93,-1.3141,109,-0.9346,455,2.02925
ENSG00000169139,UBE2V2,409,1.74735,80,-1.3810,119,-0.8685,53,-1.9912,178,-0.1515
ENSG00000147488,ST18,50,-1.7179,112,-0.3133,32,-2.4069,17,-3.1286,398,3.01754
ENSG00000023287,RB1CC1,225,1.13436,152,0.22412,140,0.09395,86,-0.6964,48,-1.7349
ENSG00000047249,ATP6V1H,406,2.25967,24,-2.9070,95,-0.9814,72,-1.3056,110,-0.7293
ENSG00000187735,TCEA1,40,-1.6321,109,0.09106,90,-0.2626,51,-1.1065,204,1.53406
ENSG00000008988,RPS20,361,-1.3685,1142,0.62651,387,-1.2533,2496,2.19239,591,-0.5326
ENSG00000104331,IMPAD1,166,0.17650,110,-0.5155,68,-1.3994,224,0.66430,206,0.61983
ENSG00000137575,SDCBP,303,0.65027,50,-2.2743,160,-0.5828,454,1.27789,166,-0.5208
ENSG00000104388,RAB2A,589,1.33448,113,-1.6405,190,-0.9452,390,0.31683,259,-0.4073
ENSG00000198363,ASPH,203,0.83285,14,-3.4340,141,0.07120,220,0.81837,84,-0.8747
ENSG00000169085,VXN,70,-1.0423,112,-0.1857,16,-3.3105,1,-6.2514,360,2.91008
ENSG00000104205,SGK3,19,-2.3623,33,-1.3760,45,-0.9736,1,-5.5752,233,3.08546
ENSG00000245910,SNHG6,225,-1.2306,1264,1.90498,254,-1.0324,380,-0.2848,511,0.23677
ENSG00000121022,COPS5,136,1.03896,79,-0.0833,55,-0.7560,47,-0.9175,80,-0.0816
ENSG00000046889,PREX2,0,-7.1822,116,0.62486,102,0.48516,31,-1.4803,145,1.29740
ENSG00000147604,RPL7,506,-0.6055,1094,0.75306,377,-1.1074,1315,1.09160,729,0.06753
ENSG00000040341,STAU2,181,1.57573,65,-0.5234,102,0.24213,1,-5.7441,45,-1.2121
ENSG00000154582,ELOC,249,1.11877,112,-0.4511,102,-0.6845,83,-0.9117,144,-0.0532
ENSG00000104381,GDAP1,139,0.95665,92,0.07006,64,-0.5833,65,-0.4772,71,-0.3995
ENSG00000171033,PKIA,252,1.81910,86,-0.4755,137,0.32082,8,-3.9537,29,-2.3034
ENSG00000104435,STMN2,2809,2.99546,159,-2.7627,791,-0.3721,124,-3.1271,123,-3.3411
